id,key,value,type
502531472,source,naptan_import;survey,regular
502531476,source,naptan_import;survey,regular
502531479,source,naptan_import;survey,regular
502531482,source,naptan_import,regular
502531485,source,naptan_import;survey,regular
502531490,source,naptan_import;survey,regular
502531494,source,naptan_import;survey,regular
502531497,source,naptan_import;survey,regular
502531501,source,naptan_import;survey,regular
502531505,source,naptan_import;survey,regular
502531509,source,naptan_import;survey,regular
502531511,source,naptan_import;survey,regular
502531517,source,naptan_import;survey,regular
502531521,source,naptan_import;survey,regular
502531525,source,naptan_import;survey,regular
502531528,source,naptan_import;survey,regular
502531532,source,naptan_import;survey,regular
502531536,source,naptan_import,regular
502531539,source,naptan_import;survey,regular
502531543,wheelchair,yes,regular
502531547,source,naptan_import;survey,regular
502531550,wheelchair,yes,regular
502531553,source,naptan_import;survey,regular
502531557,source,naptan_import;survey,regular
502531560,source,naptan_import;survey,regular
502531564,source,naptan_import; survey,regular
502531568,source,naptan_import;survey,regular
502531571,source,naptan_import,regular
502531575,source,naptan_import;survey,regular
502531578,source,naptan_import;survey,regular
502531582,source,naptan_import;survey,regular
502531587,source,naptan_import,regular
502531595,source,naptan_import;survey,regular
502531598,source,naptan_import;survey,regular
502531601,source,naptan_import,regular
502531605,source,naptan_import,regular
502531611,source,naptan_import;survey,regular
502531614,source,naptan_import;survey,regular
502531617,source,naptan_import;survey,regular
502531621,source,naptan_import;survey,regular
502531731,source,naptan_import;survet,regular
502531735,source,naptan_import,regular
502531739,source,naptan_import;survey,regular
502531942,source,naptan_import;survey,regular
502531946,source,naptan_import;survey,regular
502531951,source,naptan_import;survey,regular
502531955,source,naptan_import;survey,regular
502531958,source,naptan_import;survey,regular
502531960,source,naptan_import;survey,regular
502531961,source,naptan_import;survey,regular
502531965,source,naptan_import;survey,regular
502531969,source,naptan_import,regular
502531971,source,naptan_import,regular
502531975,source,naptan_import;survey,regular
502531979,source,naptan_import;survey,regular
502531983,source,naptan_import;survey,regular
502531988,source,naptan_import,regular
502532263,source,naptan_import,regular
502532404,source,naptan_import;survey,regular
502532405,source,naptan_import;survey,regular
502532406,source,naptan_import;survey,regular
502532408,source,naptan_import;survey,regular
502532411,source,naptan_import,regular
502532413,source,naptan_import;survey,regular
502532417,source,naptan_import,regular
502532419,source,naptan_import;survey,regular
502532422,source,naptan_import;survey,regular
502532425,source,naptan_import;survey,regular
502532428,source,naptan_import;survey,regular
502532431,source,naptan_import;survey,regular
502532433,source,naptan_import;survey,regular
502532436,source,naptan_import;survey,regular
502532438,wheelchair,yes,regular
502532441,source,naptan_import,regular
502532444,source,naptan_import,regular
502532447,source,naptan_import,regular
502532450,source,naptan_import,regular
502532453,source,naptan_import;survey,regular
502532458,source,naptan_import; survey,regular
502532461,source,naptan_import,regular
502532463,source,naptan_import,regular
502532466,source,naptan_import; survey,regular
502532469,source,naptan_import,regular
502532486,source,naptan_import,regular
502532489,source,naptan_import,regular
502532492,source,naptan_import,regular
502532505,source,naptan_import,regular
502532508,source,naptan_import; bus stop name surveyed,regular
502532539,source,naptan_import,regular
502532542,source,naptan_import,regular
502532547,source,naptan_import,regular
502532548,source,naptan_import; survey,regular
502532549,source,naptan_import,regular
502532556,source,naptan_import; survey,regular
502532557,source,naptan_import; survey,regular
502532834,source,naptan_import;survey,regular
502532872,source,naptan_import,regular
502532873,source,naptan_import,regular
502532874,source,naptan_import,regular
502533035,source,naptan_import; survey,regular
502533036,source,naptan_import; survey,regular
502533042,source,naptan_import; survey,regular
502533043,source,naptan_import,regular
502533044,source,naptan_import,regular
502533046,source,naptan_import,regular
502533061,source,naptan_import; bus stop name surveyed,regular
502533062,source,naptan_import,regular
502533073,source,naptan_import,regular
502533077,source,naptan_import; bus stop name surveyed on 05.03.2015,regular
502533083,source,naptan_import,regular
502533086,source,naptan_import; bus stop name surveyed on 05.03.2015,regular
502533090,source,naptan_import; survey,regular
502533092,source,naptan_import; survey,regular
502533094,source,naptan_import; survey,regular
502533097,source,naptan_import; survey,regular
502533100,source,naptan_import,regular
502533104,source,naptan_import,regular
502533107,source,naptan_import; survey,regular
502533116,source,naptan_import,regular
502533119,source,naptan_import,regular
502533121,source,naptan_import; bus stop name surveyed,regular
502533125,source,naptan_import,regular
502533126,source,naptan_import; survey,regular
502533129,source,naptan_import,regular
502533132,source,naptan_import;survey,regular
502533135,wheelchair,yes,regular
502533138,source,naptan_import;survey,regular
502533141,source,naptan_import;survey,regular
502533143,source,naptan_import,regular
502533145,source,naptan_import;survey,regular
502533147,source,naptan_import; survey,regular
502533150,source,naptan_import;survey,regular
502533152,source,naptan_import;survey,regular
502533155,source,naptan_import,regular
502533158,source,naptan_import;survey,regular
502533161,source,naptan_import;survey,regular
502533163,source,naptan_import;survey,regular
502533164,source,naptan_import;survey,regular
502533237,source,naptan_import,regular
502533309,source,naptan_import,regular
502533311,source,naptan_import;survey,regular
502533312,source,naptan_import;survey,regular
502533314,source,naptan_import;survey,regular
502533315,source,naptan_import;survey,regular
502533316,source,naptan_import;survey,regular
502533317,source,naptan_import;survey,regular
502533319,source,naptan_import,regular
502533320,source,naptan_import,regular
502533321,source,naptan_import;survey,regular
502533322,source,naptan_import; survey,regular
502533323,source,naptan_import; survey,regular
502533324,source,naptan_import;survey,regular
502533325,source,naptan_import; survey,regular
502533326,source,naptan_import;survey,regular
502533327,source,naptan_import;survey,regular
502533329,source,naptan_import;survey,regular
502533330,source,naptan_import;survey,regular
502533331,source,naptan_import,regular
502533332,source,naptan_import;survey,regular
502533333,source,naptan_import;survey,regular
502533334,source,naptan_import;survey,regular
502533335,source,naptan_import;survey,regular
502533405,source,naptan_import;survey,regular
502533413,source,naptan_import;survey,regular
502533458,source,naptan_import,regular
502533460,source,naptan_import;survey,regular
502533461,source,naptan_import;survey,regular
502533462,source,naptan_import;survey,regular
502533463,source,naptan_import;survey,regular
502533464,source,naptan_import;survey,regular
502533465,source,naptan_import;survey,regular
502533466,source,naptan_import,regular
502533467,source,naptan_import;survey,regular
502533468,source,naptan_import;survey,regular
502533469,source,naptan_import;survey,regular
502533471,source,naptan_import,regular
502533472,source,naptan_import;survey,regular
502533473,source,naptan_import;survey,regular
502533474,source,naptan_import;survey,regular
502533475,source,naptan_import,regular
502533476,source,naptan_import;survey,regular
502533477,source,naptan_import;survey,regular
502533478,source,naptan_import;survey,regular
502533480,source,naptan_import;survey,regular
502533481,source,naptan_import;survey,regular
502533484,source,naptan_import;survey,regular
502533485,source,naptan_import;survey,regular
502533486,source,naptan_import;survey,regular
502533487,source,naptan_import;survey,regular
502533490,source,naptan_import;survey,regular
502533491,source,naptan_import;survey,regular
502533492,source,naptan_import;survey,regular
502533493,source,naptan_import;survey,regular
502533494,source,naptan_import,regular
502533495,source,naptan_import;survey,regular
502533497,source,naptan_import;survey,regular
502533498,source,naptan_import;survey,regular
502533499,source,naptan_import;survey,regular
502533500,source,naptan_import;survey,regular
502533501,source,naptan_import,regular
502533502,source,naptan_import,regular
502533503,source,naptan_import;survey,regular
502533504,source,naptan_import;survey,regular
502533505,source,naptan_import;survey,regular
502533506,source,naptan_import;survey,regular
502533507,source,naptan_import;survey,regular
502533508,source,naptan_import;survey,regular
502533509,source,naptan_import;survey,regular
502533510,source,naptan_import;survey,regular
502533511,source,naptan_import;survey,regular
502533512,source,naptan_import;survey,regular
502533513,source,naptan_import;survey,regular
502533514,source,naptan_import;survey,regular
502533515,source,naptan_import;survey,regular
502533517,source,naptan_import;survey,regular
502533518,source,naptan_import;survey,regular
502533519,source,naptan_import;survey,regular
502533520,source,naptan_import;survey,regular
502533522,source,naptan_import;survey,regular
502533523,source,naptan_import;survey,regular
502533525,source,naptan_import;survey,regular
502533527,source,naptan_import;survey,regular
502533528,source,naptan_import;survey,regular
502533529,source,naptan_import;survey,regular
502533530,source,naptan_import;survey,regular
502533531,source,naptan_import;survey,regular
502533533,source,naptan_import,regular
502533534,source,naptan_import,regular
502533535,source,naptan_import,regular
502533536,source,naptan_import;survey,regular
502533538,source,naptan_import;survey,regular
502533540,source,naptan_import;survey,regular
502533541,source,naptan_import,regular
502533545,source,naptan_import;survey,regular
502533546,source,naptan_import,regular
502533547,source,naptan_import,regular
502533549,source,naptan_import;survey,regular
502533555,source,naptan_import;survey,regular
502533557,source,naptan_import;survey,regular
502533623,source,naptan_import;survey,regular
502533625,source,naptan_import;survey,regular
502533627,source,naptan_import;survey,regular
502533628,source,naptan_import;survey,regular
502533629,loc,survey,source
502533631,source,naptan_import;survey,regular
502533632,source,naptan_import;survey,regular
502533745,source,naptan_import;survey,regular
502533746,source,naptan_import;survey,regular
502533747,source,naptan_import;survey,regular
502533786,source,naptan_import,regular
502533792,source,naptan_import;survey,regular
502533793,source,naptan_import;survey,regular
502533794,source,naptan_import; survey,regular
502533795,source,naptan_import;survey,regular
502533797,source,naptan_import;survey,regular
502533798,source,naptan_import;survey,regular
502534016,source,naptan_import;survey,regular
502534018,source,naptan_import;survey,regular
502534019,source,naptan_import;survey,regular
502534020,source,naptan_import; survey,regular
502534021,source,naptan_import,regular
502534023,source,naptan_import;survey,regular
502534025,source,naptan_import;survey,regular
502534026,source,naptan_import;survey,regular
502534027,source,naptan_import;survey,regular
502534028,source,naptan_import;survey,regular
502534029,source,naptan_import;survey,regular
502534031,source,naptan_import;survey,regular
502534032,source,naptan_import;survey,regular
